sample_id,question,ground_truth,baseline_answer,corrected_answer,baseline_correct,corrected_correct,flip_to_correct,n_claims,n_claims_supported,n_claims_contradicted,n_claims_uncertain,intervened,intervention_score,used_fallback
10230544,Do you see both a door and a window?,yes,"Yes, I see both a door and a window in the image.","Yes, I see both a door and a window in the image.",True,True,0,5,3,1,1,0,0.198,0
11499909,Do you see both cars and umbrellas there?,yes,"Yes, I see both cars and umbrellas in the image.","Yes, I see both cars and umbrellas in the image.",True,True,0,5,4,0,1,0,0.078,0
03337468,Which kind of furniture is the statue on?,bookshelf,The statue is on the bookshelf.,The statue is on the bookshelf.,True,True,0,5,3,0,2,0,0.146,0
09569413,What animal is this fence behind of?,cat,The animal behind the fence is a cat.,Cat,True,True,0,5,1,0,4,1,0.28200000000000003,0
13368717,Is the poster above the books?,yes,"Yes, the framed item above the bookshelf appears to be a poster.","Yes, the framed item above the bookshelf appears to be a poster.",True,True,0,5,3,0,2,0,0.146,0
12565565,Are there boats in the image?,no,"No, there are no boats in the image.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
19695032,Which place is it?,lake,This image appears to be taken in a wildlife park or a zoo.,Zoo,False,False,0,5,0,1,4,1,0.402,0
13773559,Do you see cars or clocks there?,yes,"Yes, I see a clock in the image.","Yes, I see a clock in the image.",True,True,0,5,3,0,2,0,0.146,0
10599873,How is the vehicle that is parked by the sidewalk called?,bus,The vehicle parked by the sidewalk is a bus.,The vehicle parked by the sidewalk is called a Circulator.,True,False,0,5,0,3,2,1,0.506,0
07846642,Is the man on the right side or on the left of the photo?,right,The man is on the right side of the photo.,The man is on the right side of the photo.,True,True,0,5,3,0,2,0,0.146,0
11183569,What is the purse on?,bench,The purse is on the bench.,The purse is on the bench.,True,True,0,5,3,0,2,0,0.146,0
00612856,How large is the porcelain sink?,large,The image does not provide enough information to accurately determine the size of the porcelain sink.,The image does not provide enough information to accurately determine the size of the porcelain sink.,False,False,0,5,3,0,2,0,0.146,0
11985230,What is on the table?,glass,A cake and a glass of wine are on the table.,A cake and a glass of wine are on the table.,True,True,0,5,3,1,1,0,0.198,0
11611800,What is the table in front of?,clock,The table is in front of the sofas.,The table is in front of the sofas.,False,False,0,5,2,0,3,0,0.214,0
03983167,Do you see fences to the right of the vehicle on the right?,yes,"Yes, there is a fence to the right of the vehicle on the right.","Yes, there is a fence to the right of the vehicle on the right.",True,True,0,5,3,0,2,0,0.146,0
17387034,What kind of sign is on the post?,street sign,"Based on the visual information provided, the exact type of sign cannot be determined. It appears to be a rectangular sign mounted on a post, but the content of the sign is not legible.",Street sign,False,True,1,5,0,0,5,1,0.35,0
15135493,What does the man read?,paper,The man reads a newspaper or magazine.,The man reads a newspaper or magazine.,True,True,0,5,2,0,3,0,0.214,0
00296203,What is the woman carrying?,radio,The woman is carrying a piece of paper or a cloth.,The woman is carrying a white object that appears to be a piece of paper or a cloth.,False,False,0,5,2,1,2,1,0.266,0
03612777,Who is petting the horse?,man,The person whose hand is visible in the image is petting the horse.,The person whose hand is visible in the image is petting the horse.,False,False,0,5,2,0,3,0,0.214,0
00158976,Is the person to the right or to the left of the pink candle?,right,The person is to the right of the pink candle.,The person is to the right of the pink candle.,True,True,0,10,7,0,3,0,0.11199999999999999,0
17726909,Is the man to the right or to the left of the people that are wearing glasses?,left,The man is to the left of the people that are wearing glasses.,The man is to the left of the people that are wearing glasses.,True,True,0,5,3,0,2,0,0.146,0
15776149,What color is the fruit to the left of the bowl?,yellow,The fruit to the left of the bowl is yellow.,Yellow,True,True,0,5,2,1,2,1,0.266,0
18437330,What is sitting in the bowl?,sauce,"The bowl contains a yellowish liquid, likely syrup or honey.",Honey,False,False,0,5,1,1,3,1,0.334,0
101047999,Are there chairs to the right of the blanket in the top of the photo?,no,"Based on the limited information provided in the image, it is not possible to definitively state whether there is a chair to the right of the blanket. The image does not provide enough detail to confirm the presence of a chair.","Based on the limited information provided in the image, it is not possible to definitively state whether there is a chair to the right of the blanket. The image does not provide enough detail to confirm the presence of a chair.",True,True,0,5,3,0,2,0,0.146,0
07740534,Is there any racket or fence in the picture?,yes,"No, there is neither a racket nor a fence in the picture.","No, there is neither a racket nor a fence in the picture.",False,False,0,5,4,0,1,0,0.078,0
02639501,Are there both a knife and a potato in the photograph?,yes,"Yes, there are both a knife and a potato in the photograph.","Yes, there are both a knife and a potato in the photograph.",True,True,0,5,3,0,2,0,0.146,0
18100369,Are there bells or helmets in the scene?,no,"No, there are no bells or helmets in the scene.","No, there are no bells or helmets in the scene.",True,True,0,5,3,0,2,0,0.146,0
12974671,What is on the table?,tray,"The table has a red tray with hot dogs, a salad, and a bottle of soda on it.","The table has a red tray with hot dogs, a salad, and a bottle of soda on it.",True,True,0,6,3,0,3,0,0.18000000000000002,0
13273642,What kind of furniture is above the trunk?,bed,The furniture above the trunk is a bed.,The furniture above the trunk is a bed.,True,True,0,5,2,0,3,0,0.214,0
11211902,Is the salad to the left or to the right of the food on the plate?,right,The salad is to the left of the food on the plate.,The salad is to the left of the food on the plate.,False,False,0,5,3,0,2,0,0.146,0
09488668,What is the device that is to the right of the chair at the table?,remote control,The device to the right of the chair at the table is a Wii Remote.,The device to the right of the chair at the table is a Wii Remote.,False,False,0,5,2,0,3,0,0.214,0
111030897,Which side of the image is the boy on?,left,The boy is on the left side of the image.,The boy is on the left side of the image.,True,True,0,5,4,0,1,0,0.078,0
041050837,What is the woman on the street wearing?,shirt,The woman on the street is wearing a red kimono-like outfit with a sash and holding a fan.,The woman on the street is wearing a red kimono-like outfit with a sash and holding a fan.,False,False,0,5,2,0,3,0,0.214,0
15794361,Does the shirt have white color?,yes,"Yes, the shirt has a white color.","Yes, the shirt has a white color.",True,True,0,5,3,0,2,0,0.146,0
0677800,What do both the floor and the wall have in common?,material,Both the floor and the wall are made of concrete.,Both the floor and the wall are made of concrete.,False,False,0,5,3,0,2,0,0.146,0
07245061,What item of furniture is wooden?,table,The wooden item of furniture is the table or surface on which the bowl is placed.,Surface,True,False,0,5,2,1,2,1,0.266,0
161071057,Do you see dogs in the photo?,no,"No, I do not see any dogs in the photo.",No,True,True,0,5,1,0,4,1,0.28200000000000003,0
0760649,What is the woman on?,chair,The woman is on a boat.,The woman is on a boat.,False,False,0,5,3,0,2,0,0.146,0
05473419,Which color is the plate?,blue,The plate is blue.,The plate is blue.,True,True,0,5,3,1,1,0,0.198,0
04145595,Are there any shelves on the wall?,no,"No, there are no shelves on the wall.","No, there are no shelves on the wall.",True,True,0,5,3,0,2,0,0.146,0
08728446,What is the woman wearing?,cap,"The person in the image is wearing a white shirt, dark shorts, and white shoes.","The person in the image is wearing a white shirt, dark shorts, and white shoes.",False,False,0,5,4,1,0,0,0.13,0
19110577,What is the man on?,bench,The man is on the stone bench.,The man is on the stone bench.,True,True,0,10,5,2,3,0,0.23199999999999998,0
0784551,Which side of the photo are the cars on?,right,The cars are on the right side of the photo.,The cars are on the right side of the photo.,True,True,0,5,4,0,1,0,0.078,0
04792058,Is the color of the man shirt different than the umbrella?,no,"Based on the black and white nature of the image, we cannot definitively say whether the color of the man's shirt is different from the umbrella.","Based on the black and white nature of the image, we cannot definitively say whether the color of the man's shirt is different from the umbrella.",True,True,0,5,4,0,1,0,0.078,0
1564748,Does the bowl to the right of the surfboard have black color and small size?,yes,"Yes, the bowl to the right of the armchair has a black color and seems to be small in size.","Yes, the bowl to the right of the armchair has a black color and seems to be small in size.",True,True,0,5,3,0,2,0,0.146,0
10630915,Who is wearing a helmet?,skateboarder,The person performing the skateboarding trick is wearing a helmet.,The person performing the skateboarding trick is wearing a helmet.,False,False,0,10,8,0,2,0,0.07799999999999999,0
19379027,Is there any food or wine that is white?,yes,"Yes, there is white wine in the image.","Yes, the wine is white.",True,True,0,5,0,0,5,1,0.35,0
05867327,On which side of the picture are the figurines?,right,The figurines are on the right side of the picture.,The figurines are on the right side of the picture.,True,True,0,5,4,0,1,0,0.07799999999999999,0
14770772,What color does the beard have?,gray,The beard has a gray or white color.,The beard has a gray or white color.,True,True,0,0,0,0,0,0,0.0,0
11705481,What's the bottle made of?,plastic,The bottle is likely made of glass.,The bottle is likely made of glass.,False,False,0,5,2,0,3,0,0.214,0
14384714,What is the umpire wearing?,hat,"The umpire is wearing dark clothing, a protective mask, and a chest protector.","The umpire is wearing dark clothing, a protective mask, and a chest protector.",False,False,0,5,2,0,3,0,0.214,0
04229498,Are there white zebras or dogs?,yes,"Yes, there is a white dog in the image.","Yes, there is a white dog in the image.",True,True,0,5,2,0,3,0,0.214,0
12456426,On which side of the image is the surfboard?,left,The surfboard is on the left side of the image.,There is no surfboard in the image.,True,False,0,5,1,1,3,1,0.334,0
19818113,Is there a train or a window in this image?,yes,"Yes, there is a window in the image.","Yes, there is a window in the image.",True,True,0,5,2,0,3,0,0.214,0
03987139,What is the appliance to the left of the person in the middle?,refrigerator,The appliance to the left of the person in the middle is a microwave oven.,Trash can,False,False,0,5,1,1,3,1,0.334,0
07358382,What is the cooking utensil to the left of the chair that is sitting at the counter called?,pan,The cooking utensil to the left of the chair that is sitting at the counter is a pot or pan.,ladle,True,False,0,5,0,1,4,1,0.402,0
13930214,Is the woman wearing jeans?,yes,"Yes, the woman appears to be wearing jeans.","Yes, the woman appears to be wearing jeans.",True,True,0,5,3,1,1,0,0.19799999999999998,0
161063494,What animal rides the animal to the left of the wine?,frog,There is no animal riding another animal in the image.,There is no animal riding another animal in the image.,False,False,0,5,2,0,3,0,0.214,0
17773211,"What color is the animal's tail, white or black?",white,The color of the animal's tail cannot be determined from the image provided.,The color of the animal's tail cannot be determined from the image provided.,False,False,0,5,2,0,3,0,0.214,0
01235881,Is the nose pink?,yes,"No, the nose is not pink.","No, the nose is not pink.",False,False,0,5,3,0,2,0,0.146,0
12140937,What are the headphones on?,sofa,The headphones are on the camera.,The headphones are on the camera.,False,False,0,5,3,0,2,0,0.146,0
10857773,Are there both berries and peaches in the image?,no,"No, there are berries in the image, but no peaches.",No,True,True,0,5,2,1,2,1,0.266,0
14740694,Which item of furniture is made of leather?,couch,None of the furniture in the image appears to be made of leather.,None of the furniture in the image appears to be made of leather.,False,False,0,5,4,0,1,0,0.078,0
06751549,"In which part of the picture is the rope, the top or the bottom?",bottom,The rope is in the bottom part of the picture.,The rope is in the bottom part of the picture.,True,True,0,5,3,0,2,0,0.146,0
0449386,What place is it?,hangar,"This is a museum or exhibition space dedicated to displaying aircraft, specifically the F-15 Eagle.",Museum,False,False,0,5,0,2,3,1,0.454,0
12165541,Where are the scissors?,floor,The scissors are located near the bottom left corner of the image.,The scissors are on the floor.,False,True,1,5,1,0,4,1,0.28200000000000003,0
09334085,Is the man on the left side?,no,"No, the man is not on the left side of the image.",No,True,True,0,5,2,1,2,1,0.266,0
02996718,Who is wearing pants?,player,No one in the image is wearing pants.,No one in the image is wearing pants.,False,False,0,5,5,0,0,0,0.009999999999999998,0
01863049,Is the man to the right of the person that is standing on the side walk?,no,"Yes, the man is to the right of the person standing on the sidewalk.","Yes, the man is to the right of the person standing on the sidewalk.",False,False,0,5,5,0,0,0,0.009999999999999998,0
12241557,"On which side of the image is the teddy bear, the left or the right?",right,The teddy bear is on the left side of the image.,The teddy bear is on the left side of the image.,False,False,0,5,2,0,3,0,0.214,0
101001520,What is the vegetable to the left of the olives that look black?,broccoli,The vegetable to the left of the black olives is broccoli.,The vegetable to the left of the black olives is broccoli.,True,True,0,5,5,0,0,0,0.009999999999999998,0
04248774,Are there both a fence and a bench in this photograph?,yes,"Yes, there are both a fence and a bench in this photograph.",Yes,True,True,0,5,2,1,2,1,0.266,0
17250321,What appliance is on?,oven,The oven appears to be off.,The oven appears to be off.,True,True,0,5,3,0,2,0,0.146,0
091044151,What kind of animal is in front of the trees?,bears,The animals in front of the trees are bears.,Bears,True,True,0,5,2,1,2,1,0.266,0
05491597,What is the color of the vehicle on the street?,dark,The vehicle on the street is dark in color.,The vehicle on the street is dark in color.,True,True,0,5,4,0,1,0,0.078,0
12741461,Which color is the balloon that is to the right of the other balloon?,pink,The balloon to the right of the other balloon is blue.,The balloon to the right of the other balloon is blue.,False,False,0,5,3,0,2,0,0.146,0
09816097,What is on the roof?,chimney,A chimney.,Chimney,True,True,0,5,1,0,4,1,0.28200000000000003,0
02411963,"In which part of the image is the camera, the bottom or the top?",bottom,The camera is in the bottom part of the image.,The camera is in the bottom part of the image.,True,True,0,5,4,0,1,0,0.078,0
18348364,What is the piece of furniture to the left of the coffee table the tray is on top of?,sofa,The piece of furniture to the left of the coffee table the tray is on top of is the beige armchair.,The piece of furniture to the left of the coffee table the tray is on top of is the beige armchair.,False,False,0,5,2,0,3,0,0.214,0
17528428,Does the chair on the side walk look pink and plastic?,no,"Yes, the chair on the sidewalk looks pink and plastic.","Yes, the chair on the sidewalk looks pink and plastic.",False,False,0,5,2,0,3,0,0.214,0
04891899,What is standing behind the girl?,tree,A tree trunk is standing behind the girl.,Fire hydrant,True,False,0,5,2,1,2,1,0.266,0
02447446,Who is in the water?,man,The person and the dog are in the water.,The person and the dog are in the water.,False,False,0,5,4,1,0,0,0.13,0
16529302,Is the tub the same color as the cat?,no,"No, the tub is not the same color as the cat.",No,True,True,0,5,3,2,0,1,0.25,0
021061347,What is the color of the desk?,black,The desk is black.,The desk is black.,True,True,0,5,1,0,4,1,0.28200000000000003,0
11493619,Is the vehicle tan and large?,no,"Yes, the vehicle is tan and large.","Yes, the vehicle is tan and large.",False,False,0,5,3,0,2,0,0.146,0
01956330,What are the people in front of the forest wearing?,jeans,"The person in front of the forest (the driver) is wearing an orange shirt and blue jeans, and the person behind (the passenger) is wearing a yellow shirt and dark shorts.","The person in front of the forest (the driver) is wearing an orange shirt and blue jeans, and the person behind (the passenger) is wearing a yellow shirt and dark shorts.",True,True,0,5,5,0,0,0,0.009999999999999998,0
1697991,Are there any skiers to the left of the people that are skiing?,no,"No, there are no skiers to the left of the people that are skiing.",No,True,True,0,5,2,1,2,1,0.266,0
19910432,What food is to the right of the woman?,pasta,The food to the right of the woman is pasta.,Final answer: Unknown,True,False,0,5,2,2,1,1,0.318,0
06974680,What do you think is on the shelf above the sink?,glass,"The shelf above the sink likely holds toiletries or personal care items such as soap, toothbrushes, or other bathroom essentials.","The shelf above the sink likely holds toiletries or personal care items such as soap, toothbrushes, or other bathroom essentials.",False,False,0,5,2,0,3,0,0.214,0
1370125,What is located on top of the cabinet by the desk?,printer,A printer is located on top of the cabinet by the desk.,Printer,True,True,0,5,2,1,2,1,0.266,0
16464458,What is the black item of furniture called?,shelf,The black item of furniture is likely a television or a stereo system.,TV stand,False,False,0,5,1,1,3,1,0.334,0
00212582,Of what color is the vehicle the pole is on the side of?,green,The question cannot be answered because there is no pole visible in the image.,Green,False,True,1,5,1,1,3,1,0.334,0
1796765,Do you see any maroon ties?,yes,"Yes, I see a maroon tie.","Yes, I see a maroon tie.",True,True,0,5,4,0,1,0,0.07799999999999999,0
13628221,Who is in front of the wall?,man,The tennis player is in front of the wall.,The person.,False,False,0,5,2,1,2,1,0.266,0
19326711,What kind of animal is large?,bird,The animal in the image that is large is the bird.,The animal in the image that is large is the bird.,True,True,0,5,4,0,1,0,0.078,0
07894112,The boy is where?,ground,The boy is on a beach.,The boy is at the beach.,False,False,0,7,3,2,2,1,0.2785714285714285,0
14974783,Is the orange to the right of an apple?,no,"No, the orange is not to the right of an apple because there is no apple in the image.","No, the orange is not to the right of an apple because there is no apple in the image.",True,True,0,5,2,0,3,0,0.214,0
18655716,What color does the backpack on the right have?,green,"The backpack on the right appears to be dark in color, likely black or dark blue.",Brown,False,False,0,5,1,0,4,1,0.28200000000000003,0
07859572,What vehicle has the same color as the large window?,truck,"The vehicle that has the same color as the large window is the train itself, as the window frame is part of the train's design.","The vehicle that has the same color as the large window is the train itself, as the window frame is part of the train's design.",False,False,0,5,3,0,2,0,0.146,0
17206229,Is the girl that is not sad wearing boots?,no,"No, the girl that is not sad is not wearing boots.","No, the girl that is not sad is not wearing boots.",True,True,0,5,4,0,1,0,0.078,0
17362266,Is the field covered with weeds?,yes,"Yes, the field is covered with weeds.","Yes, the field is covered with weeds.",True,True,0,5,3,1,1,0,0.198,0
02532956,What animal is standing in the dirt?,zebra,The animal standing in the dirt is a zebra.,Zebra,True,True,0,5,1,3,1,1,0.438,0
16844708,What is the fence in front of?,pole,The fence is in front of the open area with trees and a car.,The fence is in front of the open area with trees and a car.,False,False,0,0,0,0,0,0,0.0,0
08332189,Is the woman in the bottom part?,yes,"Yes, the woman is in the bottom part of the image.","Yes, the woman is in the bottom part of the image.",True,True,0,5,2,0,3,0,0.214,0
01588791,On which side of the photo is the cardboard box?,left,The cardboard box is on the left side of the photo.,The cardboard box is on the left side of the photo.,True,True,0,5,2,0,3,0,0.214,0
03236221,Where is the boy?,floor,"The boy is in the living room, standing among the other children as they play a video game.","The boy is in the living room, standing among the other children as they play a video game.",False,False,0,5,3,1,1,0,0.19799999999999998,0
14445965,Is the bowl to the left or to the right of the mug?,right,The bowl is to the left of the mug.,The bowl is to the left of the mug.,False,False,0,5,4,0,1,0,0.07799999999999999,0
11546518,What is on the vehicle that is in the snow?,ladder,The yellow vehicle (possibly a snowmobile) is on the vehicle (the truck) that is in the snow.,A yellow vehicle is on the vehicle in the snow.,False,False,0,5,2,1,2,1,0.266,0
04119802,Is the black bag on the right side?,no,"No, the black bag is not on the right side. It is on the left side of the image.",No,True,True,0,5,2,1,2,1,0.266,0
03431,How big is the giraffe near the other giraffes?,large,The giraffe near the other giraffes is the largest among them.,The giraffe near the other giraffes is fully grown.,True,False,0,5,1,0,4,1,0.28200000000000003,0
04813497,Is the orange on a plate?,yes,"No, the orange is not on a plate.",No,False,False,0,5,1,0,4,1,0.28200000000000003,0
0450776,What is leaning against the bench?,bicycle,A bicycle is leaning against the bench.,A bicycle is leaning against the bench.,True,True,0,5,4,1,0,0,0.13,0
13629300,What is the seat on?,bench,The seat is on the bench.,The seat is on the bench.,True,True,0,5,2,0,3,0,0.214,0
13663536,Which kind of furniture is the keyboard on?,desk,The keyboard is on a desk.,The keyboard is on a desk.,True,True,0,5,2,0,3,0,0.214,0
03539432,What is the color of the socks the boy is wearing?,red,The boy is wearing blue socks.,The boy is wearing blue socks.,False,False,0,5,4,0,1,0,0.078,0
18671112,What's located on top of the man?,jacket,The man is wearing a helmet or hat on top of his head.,The man is wearing a helmet or hat on top of his head.,False,False,0,0,0,0,0,0,0.0,0
18492629,Who is in front of the dark trees?,man,The man in the light-colored suit is in front of the dark trees.,The man in the light-colored suit is in front of the dark trees.,True,True,0,5,4,0,1,0,0.078,0
14279279,What's the pipe on?,motorcycle,The pipe is on the motorcycle's exhaust system.,The pipe is on the motorcycle's exhaust system.,True,True,0,0,0,0,0,0,0.0,0
15340115,Who is wearing a jacket?,woman,The person in the image is wearing a jacket.,The person in the picture is wearing a jacket.,False,False,0,5,3,2,0,1,0.25,0
19904701,On which side is the chair?,left,There is no chair in the image.,There is no chair in the image.,False,False,0,5,2,0,3,0,0.214,0
13515501,Is the large device on the left?,yes,"Yes, the large device is on the left.",Yes,True,True,0,5,0,2,3,1,0.454,0
05310359,Who is sitting?,man,"Based on the visible information, it is not possible to definitively determine who is sitting. The image only shows the lower half of a person's body, and there is no clear indication of the person's posture or position.","Based on the visible information, it is not possible to definitively determine who is sitting. The image only shows the lower half of a person's body, and there is no clear indication of the person's posture or position.",False,False,0,5,5,0,0,0,0.009999999999999998,0
041029551,What is full of water?,fountain,The fountain in the image is full of water.,The fountain in the image is full of water.,True,True,0,5,3,0,2,0,0.146,0
02207917,Who is holding the teddy bear?,man,The person in the image is holding the teddy bear.,The person in the blue shirt is holding the teddy bear.,False,False,0,5,2,2,1,1,0.318,0
03510424,What is the vegetable that is to the left of the bag in the top of the photo?,broccoli,The vegetable to the left of the bag in the top of the photo is broccoli.,Broccoli,True,True,0,5,0,0,5,1,0.35,0
02921844,What is the appliance to the right of him?,microwave oven,The appliance to the right of him is a refrigerator.,Microwave,False,False,0,5,2,1,2,1,0.266,0
00600980,Who is riding on a skateboard?,skater,The person in the green shirt is riding on a skateboard.,The person in the green shirt is riding on a skateboard.,False,False,0,5,3,0,2,0,0.146,0
07202148,What is on the traffic signal?,chain,The traffic signal does not have any text or markings on it. It is simply a yellow casing for the traffic lights.,The traffic signal has a green light illuminated.,False,False,0,5,1,0,4,1,0.28200000000000003,0
1979414,Do you see both mirrors and towels?,yes,"Yes, I see a towel, but I cannot confirm the presence of a full mirror.","Yes, I see a towel, but I cannot confirm the presence of a full mirror.",True,True,0,5,5,0,0,0,0.009999999999999998,0
11214457,On which side of the picture is the woman?,right,The woman is on the right side of the picture.,The woman is on the right side of the picture.,True,True,0,5,3,0,2,0,0.146,0
05891651,Is there a plate in this photo?,yes,"No, there is no plate in the photo.",No,False,False,0,5,2,1,2,1,0.266,0
15427529,Is this pillow on a bed?,no,"No, the pillow is not on a bed.","No, the pillow is not on a bed.",True,True,0,5,3,1,1,0,0.198,0
00736977,On which side is the bear?,left,The bear is on the left side.,The bear is on the left side.,True,True,0,5,3,0,2,0,0.146,0
0292525,What is on the post?,wire,The post has two signs: one indicating a right direction and another indicating no entry.,Signs and wires.,False,True,1,5,1,0,4,1,0.28200000000000003,0
1173487,Where is that tree?,beach,There is no tree in the image.,There is no tree in the image.,False,False,0,5,2,1,2,1,0.266,0
01650140,Is the book in front of a remote control?,no,"No, the book is not in front of a remote control.","No, the book is not in front of a remote control.",True,True,0,5,2,0,3,0,0.214,0
04986662,What is the vehicle in the grass called?,bus,The vehicle in the grass is a bus.,Bus,True,True,0,5,0,3,2,1,0.506,0
10338521,What is in front of the horse?,gate,The person in the wheelchair and the two small dogs are in front of the horse.,The person in the wheelchair and the two small dogs are in front of the horse.,False,False,0,5,2,0,3,0,0.214,0
19757872,Is the person to the left of the woman carrying an umbrella?,no,"No, the person to the left of the woman is not carrying an umbrella.",No,True,True,0,5,1,2,2,1,0.386,0
00289920,Does the shirt look brown?,yes,"No, the shirt does not look brown.","No, the shirt does not look brown.",False,False,0,5,3,0,2,0,0.146,0
16710724,What is the bike in front of?,steps,The bike is in front of the porch steps.,The bike is in front of the porch steps.,True,True,0,0,0,0,0,0,0.0,0
15225219,Is the woman wearing a skirt?,no,There is not enough information in the image to determine if the woman is wearing a skirt.,There is not enough information in the image to determine if the woman is wearing a skirt.,True,True,0,5,4,0,1,0,0.07799999999999999,0
021010741,"Which color is the knife, red or black?",red,The knife is red.,The knife is red.,True,True,0,5,2,0,3,0,0.214,0
19358398,Is the lamp on the left side?,yes,"Yes, the lamp is on the left side.",Yes,True,True,0,5,1,1,3,1,0.334,0
13339719,Does the person that is to the right of the console appear to be driving or playing?,playing,The person appears to be playing.,The person appears to be playing.,True,True,0,5,4,1,0,0,0.13,0
00889726,"In which part of the photo is the sheep, the bottom or the top?",top,The sheep is in the bottom part of the photo.,Top,False,True,1,5,1,0,4,1,0.28200000000000003,0
12639700,How large are the towers?,large,"The towers in the image are very large, likely several stories high, as they tower over the people and benches in the foreground.","The towers in the image are very large, likely several stories high, as they tower over the people and benches in the foreground.",True,True,0,5,2,0,3,0,0.214,0
16275129,Do you see any speaker there?,yes,"No, I do not see any speaker in the image.",No,False,False,0,5,1,1,3,1,0.334,0
17297249,What is in front of the bushes?,bench,The paved area or path is in front of the bushes.,A bench,False,True,1,5,1,0,4,1,0.28200000000000003,0
13178406,What kind of sign do you think is above the snow on the ground?,street sign,"The sign above the snow on the ground is a street sign indicating ""Cathedral Parkway.""","The sign above the snow on the ground is a street sign indicating ""Cathedral Parkway.""",False,False,0,5,2,0,3,0,0.214,0
1925086,Does the animal next to the bath tub look large?,no,"No, the animal next to the bath tub does not look large.",No,True,True,0,5,1,1,3,1,0.334,0
06459412,"What are these guys at, a table or a sofa?",table,These guys are at a table.,These guys are at a table.,True,True,0,5,4,0,1,0,0.07799999999999999,0
05973184,What food is it?,biscuit,"The food in the image includes oatmeal, bread, a banana, and a beverage (possibly coffee or tea).",Banana,False,False,0,5,1,4,0,1,0.49,0
18920464,Are the pear to the left of the bowl and the banana to the left of the bowl both tiny?,yes,"Yes, the pear to the left of the bowl and the banana to the left of the bowl are both tiny.","Yes, the pear to the left of the bowl and the banana to the left of the bowl are both tiny.",True,True,0,5,2,0,3,0,0.214,0
11207448,What kind of furniture is the monitor on?,shelf,The monitor is on a desk or table.,Wicker basket,False,False,0,5,1,2,2,1,0.386,0
06615020,Who wears a mask?,biker,The rider in the foreground wearing a red shirt is wearing a mask.,The rider in the foreground wearing a red shirt is wearing a mask.,False,False,0,5,5,0,0,0,0.009999999999999998,0
06898905,Do you see any refrigerators or blenders?,yes,"Yes, I see a refrigerator in the image.",Refrigerator,True,False,0,5,1,1,3,1,0.334,0
09161921,Are there helmets or snowboards?,yes,"No, there are no helmets or snowboards in the image.",No,False,False,0,5,2,1,2,1,0.266,0
06651580,What is the color of the book?,black,The book is black.,The book is black.,True,True,0,5,0,0,5,1,0.35,0
1942684,Do the bull and the sky have a different colors?,yes,"Yes, the bull and the sky have different colors.","Yes, the bull and the sky have different colors.",True,True,0,5,3,0,2,0,0.146,0
11311050,Is there a bench or a star that is brown?,yes,"Yes, there is a star that is brown.","Yes, there is a star that is brown.",True,True,0,5,4,0,1,0,0.078,0
19773949,Which kind of vegetable is to the right of the spinach?,carrot,The vegetable to the right of the spinach is a cluster of carrots.,The vegetable to the right of the spinach is a cluster of carrots.,True,True,0,5,4,0,1,0,0.078,0
18583209,Who is wearing jeans?,man,The person in the foreground is not wearing jeans; they are wearing light-colored pants.,The person in the foreground is not wearing jeans; they are wearing light-colored pants.,False,False,0,5,3,0,2,0,0.146,0
13357495,Who is holding the bat?,girl,The child in the red shirt is holding the bat.,The child in the red shirt is holding the bat.,False,False,0,5,5,0,0,0,0.009999999999999998,0
001058312,Who is wearing the glasses?,man,The person in the background is wearing glasses.,The person in the background is wearing glasses.,False,False,0,6,5,0,1,0,0.06666666666666665,0
11589201,On which side of the picture is the blue bag?,left,The blue bag is on the left side of the picture.,Left,True,True,0,5,0,1,4,1,0.402,0
06889758,Does the hair look brown?,no,"Yes, the hair looks brown.","Yes, the hair looks brown.",False,False,0,5,5,0,0,0,0.009999999999999998,0
10926949,What is the fruit that is to the right of the pink candle?,grape,The fruit to the right of the pink candle is an orange slice.,Orange,False,False,0,5,1,1,3,1,0.334,0
13502157,What clothing item is long?,jacket,The long clothing item is the coat.,The long clothing item is the coat.,False,False,0,0,0,0,0,0,0.0,0
01584117,What is in front of the pedestrians?,taxi,There is no significant object or barrier directly in front of the pedestrians. They are crossing the street.,There is no significant object or barrier directly in front of the pedestrians. They are crossing the street.,False,False,0,5,3,0,2,0,0.146,0
